Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
679,20,1,80.0,11844,1,2,2,1,1,1,1,19,1,1,1,2,8,5,2008,2008,2,1,1,1,3,464.0,1,1,1,3,1,3,3,0.0,1,0.0,2046.0,2046.0,1,1,1,1,2046,0,0,2046,0.0,0.0,2,1,3,1,1,7,1,1,3,1,2008.0,3,3.0,834.0,1,1,1,322,82,0,0,0,0,2,2,2,0,7,2009,2,3,372500.0
682,50,5,55.0,4500,1,3,3,2,1,1,1,24,1,1,1,3,5,5,1932,2000,1,1,1,9,2,0.0,2,1,3,2,1,1,4,182.0,1,0.0,611.0,793.0,1,1,1,1,848,672,0,1520,0.0,0.0,1,0,3,1,2,6,1,0,3,2,1968.0,2,1.0,281.0,1,1,1,0,0,56,0,0,0,4,2,2,0,7,2009,1,2,159434.0
723,20,1,70.0,8120,1,2,1,1,1,1,1,12,1,1,1,2,4,7,1970,1970,1,1,2,2,2,0.0,2,2,2,2,1,1,2,191.0,1,0.0,673.0,864.0,1,1,1,1,864,0,0,864,0.0,0.0,1,0,3,1,2,5,1,0,2,2,1994.0,2,2.0,463.0,1,1,1,0,0,0,0,0,0,4,2,2,0,7,2009,1,1,124500.0
729,90,1,85.0,11475,1,2,1,1,1,3,1,12,1,1,3,2,5,5,1958,1958,1,1,1,1,1,95.0,2,1,2,2,1,1,3,0.0,1,0.0,1584.0,1584.0,1,3,1,1,1776,0,0,1776,1.0,0.0,2,0,4,2,2,9,1,0,3,2,1968.0,2,3.0,888.0,1,1,1,0,25,0,0,0,0,2,2,2,0,7,2009,3,2,110000.0
755,20,1,61.0,7930,1,2,1,1,1,1,1,12,1,1,1,2,6,8,1969,2005,1,1,8,5,2,0.0,2,1,2,2,1,1,1,439.0,6,472.0,115.0,1026.0,1,2,1,1,1026,0,0,1026,1.0,0.0,1,0,3,1,1,5,1,0,2,2,1969.0,1,2.0,440.0,1,1,1,171,48,0,0,0,0,4,2,2,0,7,2009,1,1,156000.0
764,60,1,82.0,9430,1,2,1,1,1,1,1,4,1,1,1,1,8,5,1999,1999,1,1,1,1,1,673.0,1,1,1,1,1,3,1,1163.0,1,0.0,89.0,1252.0,1,1,1,1,1268,1097,0,2365,1.0,0.0,2,1,3,1,1,8,1,1,3,1,1999.0,1,3.0,856.0,1,1,1,0,128,0,0,180,0,4,4,2,0,7,2009,1,1,337000.0
799,60,1,104.0,13518,1,2,1,1,1,1,1,11,1,1,1,1,9,5,2008,2009,2,1,1,1,3,860.0,3,1,1,3,1,1,3,0.0,1,0.0,1926.0,1926.0,1,1,1,1,1966,1174,0,3140,0.0,0.0,3,1,4,1,3,11,1,2,3,3,2009.0,3,3.0,820.0,1,1,1,144,78,0,0,0,0,2,2,2,0,7,2009,2,3,485000.0
824,50,1,60.0,9900,1,2,1,1,1,1,1,24,1,1,1,3,6,7,1940,1950,1,1,1,1,2,0.0,2,1,3,2,1,1,3,0.0,1,0.0,778.0,778.0,1,3,1,1,944,545,0,1489,0.0,0.0,2,0,3,1,2,7,1,1,3,2,1940.0,2,1.0,240.0,1,1,1,335,0,0,0,0,0,4,3,2,0,7,2009,1,1,139500.0
847,60,1,75.0,9317,1,2,1,1,1,1,1,13,1,1,1,1,7,5,1993,1993,1,1,4,4,1,137.0,1,1,1,1,1,1,2,513.0,1,0.0,227.0,740.0,1,1,1,1,1006,769,0,1775,1.0,0.0,2,1,3,1,1,7,1,1,2,1,1993.0,2,2.0,425.0,1,1,1,234,72,192,0,0,0,4,2,2,0,7,2009,1,1,213000.0
880,20,1,67.09809819275041,7000,1,2,2,1,1,4,1,1,1,1,1,2,5,8,1978,2005,1,1,1,1,1,90.0,1,2,2,2,1,1,2,646.0,1,0.0,218.0,864.0,1,1,1,1,864,0,0,864,1.0,0.0,1,0,3,1,2,6,1,0,3,1,1978.0,2,1.0,336.0,1,1,1,0,0,0,0,0,0,4,3,2,0,7,2009,1,1,136500.0
885,20,1,65.0,7150,1,2,1,1,1,1,1,12,1,1,1,2,5,5,1967,1967,1,1,4,4,1,60.0,2,1,2,2,1,1,5,432.0,1,0.0,460.0,892.0,1,3,1,1,892,0,0,892,0.0,0.0,1,0,3,1,2,5,1,0,2,1,1967.0,1,1.0,288.0,1,1,1,0,0,0,0,0,0,4,3,2,0,7,2009,1,1,100000.0
892,60,1,70.0,11184,1,2,1,1,1,1,1,10,1,1,1,1,6,5,1978,1978,2,1,4,4,1,92.0,2,1,2,2,1,1,7,226.0,5,500.0,192.0,918.0,1,2,1,1,918,765,0,1683,0.0,0.0,2,1,3,1,2,7,1,1,2,1,1978.0,1,2.0,440.0,1,1,1,243,0,0,0,0,0,4,3,2,0,7,2009,1,1,172500.0
931,20,1,73.0,8925,1,2,2,4,1,1,1,17,1,1,1,2,8,5,2007,2007,1,1,1,1,2,0.0,1,1,1,1,1,4,1,16.0,1,0.0,1450.0,1466.0,1,1,1,1,1466,0,0,1466,0.0,0.0,2,0,3,1,1,7,1,0,3,1,2007.0,3,3.0,610.0,1,1,1,100,18,0,0,0,0,4,3,2,0,7,2009,1,1,201000.0
932,20,1,70.0,9100,1,2,1,1,1,1,1,12,1,1,1,2,5,6,1965,1965,1,1,1,1,2,0.0,2,1,2,2,1,1,5,338.0,5,466.0,121.0,925.0,1,1,1,1,925,0,0,925,0.0,1.0,1,0,2,1,2,5,1,0,3,2,1965.0,2,1.0,429.0,1,1,1,0,0,0,0,0,0,4,3,2,0,7,2009,1,1,117500.0
972,160,1,36.0,2268,1,3,1,1,1,1,1,11,1,1,5,1,7,5,2003,2004,1,1,1,3,3,106.0,1,1,1,1,1,1,1,567.0,1,0.0,197.0,764.0,1,1,1,1,764,862,0,1626,0.0,0.0,2,0,2,1,1,6,1,0,2,3,2003.0,1,2.0,474.0,1,1,1,0,27,0,0,0,0,4,4,2,0,7,2009,1,1,173000.0
982,60,1,98.0,12203,1,2,2,1,1,3,1,4,1,1,1,1,8,5,1998,1999,2,1,1,1,1,975.0,1,1,1,1,1,1,1,854.0,1,0.0,371.0,1225.0,1,1,1,1,1276,1336,0,2612,1.0,0.0,2,1,4,1,1,8,1,1,2,1,1998.0,3,3.0,676.0,1,1,1,250,0,0,0,0,0,2,4,2,0,7,2009,1,1,336000.0
1001,20,1,74.0,10206,1,2,1,1,1,3,1,16,1,1,1,2,3,3,1952,1952,5,6,11,11,2,0.0,2,1,5,2,1,1,2,0.0,1,0.0,0.0,0.0,2,4,2,2,944,0,0,944,0.0,0.0,1,0,2,1,4,4,2,0,2,2,1956.0,2,2.0,528.0,1,2,1,0,0,0,0,0,0,4,2,2,0,7,2009,1,1,82000.0
1045,20,1,80.0,9600,1,2,1,1,1,1,1,7,3,1,1,2,8,5,1981,1981,2,2,5,8,2,0.0,1,1,1,1,1,1,2,1104.0,1,0.0,1420.0,2524.0,1,3,1,1,2524,0,0,2524,1.0,0.0,2,1,4,1,1,9,1,1,3,1,1981.0,3,2.0,542.0,1,1,1,474,120,0,0,0,0,4,2,2,0,7,2009,1,1,278000.0
1074,60,1,75.0,7950,1,2,2,2,1,3,1,16,1,1,1,1,6,6,1977,1977,2,1,4,5,1,140.0,2,1,2,2,1,1,5,535.0,1,0.0,155.0,690.0,1,3,1,1,698,728,0,1426,0.0,0.0,1,1,3,1,2,6,1,0,2,1,1977.0,3,2.0,440.0,1,1,1,252,0,0,0,0,0,4,2,2,0,7,2009,1,1,159500.0
1099,50,2,50.0,6000,1,2,1,1,1,1,1,9,1,1,1,3,4,6,1936,1950,1,1,2,2,2,0.0,2,1,3,2,1,1,5,672.0,1,0.0,0.0,672.0,1,3,1,1,757,567,0,1324,0.0,0.0,1,0,3,1,2,6,1,0,3,2,1936.0,2,1.0,240.0,1,1,1,0,0,0,0,0,0,4,2,2,0,7,2009,1,1,128000.0
1148,70,1,75.0,12000,1,2,1,2,1,1,1,3,1,1,1,1,7,7,1941,1950,1,1,2,2,2,0.0,2,1,2,2,1,1,4,275.0,1,0.0,429.0,704.0,1,1,1,1,860,704,0,1564,0.0,0.0,1,1,3,1,4,7,1,1,3,1,1941.0,2,1.0,234.0,1,1,1,0,0,0,0,0,0,4,3,2,0,7,2009,1,1,174500.0
1150,70,2,50.0,9000,1,3,1,1,1,1,1,8,4,1,1,1,7,9,1920,1988,2,1,1,1,2,0.0,2,2,1,2,1,1,2,624.0,1,0.0,26.0,650.0,1,1,1,1,832,650,0,1482,0.0,1.0,1,0,3,1,2,7,1,0,3,2,1930.0,2,2.0,324.0,1,1,1,0,0,0,0,0,0,4,2,2,0,7,2009,1,1,143000.0
1158,120,1,34.0,5001,1,3,2,1,1,1,1,11,1,1,5,2,7,5,2007,2008,1,1,1,1,3,166.0,1,1,1,1,1,1,1,904.0,1,0.0,410.0,1314.0,1,1,1,1,1314,0,0,1314,1.0,0.0,2,0,2,1,1,6,1,1,3,1,2008.0,1,2.0,626.0,1,1,1,172,62,0,0,0,0,4,2,2,0,7,2009,1,1,230000.0
1179,50,1,54.0,7681,1,2,2,1,1,2,1,3,1,1,1,3,5,6,1921,1950,1,1,3,6,2,0.0,2,1,3,2,1,1,3,0.0,1,0.0,731.0,731.0,1,1,1,1,820,523,0,1343,0.0,0.0,1,1,3,1,2,7,1,1,3,2,1921.0,2,1.0,186.0,2,1,1,192,0,102,0,0,0,4,2,2,0,7,2009,1,1,154900.0
1189,60,1,68.0,8935,1,3,2,1,1,1,1,1,1,1,1,1,7,5,2002,2002,1,1,1,1,1,95.0,1,1,1,1,1,1,3,0.0,1,0.0,831.0,831.0,1,1,1,1,831,829,0,1660,0.0,0.0,2,1,3,1,1,7,1,0,2,1,2002.0,1,2.0,493.0,1,1,1,144,68,0,0,0,0,4,2,2,0,7,2009,1,1,195000.0
1353,50,2,50.0,6000,1,2,1,1,1,1,1,9,1,1,1,3,6,9,1937,2000,1,1,2,2,2,0.0,1,1,3,2,1,1,3,0.0,1,0.0,698.0,698.0,1,3,1,1,786,390,0,1176,0.0,0.0,1,0,2,1,2,4,1,0,3,2,1999.0,2,2.0,624.0,1,1,2,210,0,0,0,0,0,4,2,2,0,7,2009,1,1,134900.0
1378,50,1,60.0,10998,1,2,1,1,1,1,1,16,1,1,1,3,5,5,1941,1960,1,1,3,6,2,0.0,2,1,2,2,1,1,7,408.0,2,420.0,156.0,984.0,1,1,1,1,984,620,0,1604,0.0,0.0,2,0,3,1,2,6,4,0,2,2,1977.0,2,2.0,660.0,1,1,1,0,68,0,0,0,0,4,2,2,0,7,2009,1,1,117000.0
47,50,1,48.0,12822,1,2,2,1,1,4,1,5,1,1,1,3,7,5,2003,2003,1,1,1,1,2,0.0,1,1,1,3,1,1,1,1351.0,1,0.0,83.0,1434.0,1,1,1,1,1518,631,0,2149,1.0,0.0,1,1,1,1,1,6,1,1,5,1,2003.0,1,2.0,670.0,1,1,1,168,43,0,0,198,0,2,4,2,0,8,2009,1,2,239686.0
57,160,4,24.0,2645,1,3,1,1,1,1,1,6,1,1,5,1,8,5,1999,2000,1,1,2,2,1,456.0,1,1,1,1,1,1,1,649.0,1,0.0,321.0,970.0,1,1,1,1,983,756,0,1739,1.0,0.0,2,1,3,1,1,7,1,0,2,1,1999.0,3,2.0,480.0,1,1,1,115,0,0,0,0,0,4,4,2,0,8,2009,1,2,172500.0
140,60,1,65.0,15426,1,2,2,1,1,1,1,1,1,1,1,1,6,5,1997,1997,1,1,1,1,2,0.0,2,1,1,1,1,1,1,821.0,1,0.0,107.0,928.0,1,1,1,1,928,836,0,1764,1.0,0.0,2,1,3,1,1,7,1,0,2,1,1997.0,1,2.0,470.0,1,1,1,276,99,0,0,0,0,2,2,2,0,8,2009,1,1,231500.0
188,50,1,60.0,10410,1,2,1,1,1,1,1,8,1,1,1,3,5,7,1916,1987,1,1,4,4,2,0.0,2,1,2,5,1,1,3,0.0,1,0.0,660.0,660.0,1,1,1,1,808,704,144,1656,0.0,0.0,2,1,3,1,2,8,4,0,2,2,1916.0,2,1.0,180.0,2,2,2,0,0,0,140,0,0,4,2,2,0,8,2009,1,1,135000.0
300,20,1,80.0,14000,1,2,1,1,1,1,1,3,1,1,1,2,6,8,1950,2004,1,1,4,4,2,0.0,2,2,2,2,1,1,3,0.0,1,0.0,1092.0,1092.0,1,1,1,1,1152,0,0,1152,0.0,1.0,1,0,3,1,1,6,1,1,3,1,1950.0,2,1.0,300.0,1,1,1,0,36,0,0,0,0,2,4,2,0,8,2009,1,6,158500.0
317,60,1,94.0,13005,1,2,2,1,1,3,1,7,1,1,1,1,7,7,1980,1980,1,1,7,7,1,278.0,1,1,2,1,1,1,1,692.0,1,0.0,153.0,845.0,1,3,1,1,1153,1200,0,2353,1.0,0.0,2,1,4,1,3,10,1,1,2,1,1983.0,1,2.0,484.0,1,1,1,288,195,0,0,0,0,2,4,2,0,8,2009,1,1,260000.0
427,80,1,76.08416808414249,12800,1,2,1,3,1,1,2,13,1,1,1,6,7,5,1989,1989,1,1,3,6,1,145.0,1,1,1,1,1,2,1,1518.0,1,0.0,0.0,1518.0,1,2,1,1,1644,0,0,1644,1.0,1.0,2,0,2,1,1,5,1,1,2,1,1989.0,3,2.0,569.0,1,1,1,80,0,0,0,396,0,2,2,2,0,8,2009,1,1,275000.0
440,50,1,67.0,12354,1,2,1,1,1,3,1,16,1,1,1,3,6,8,1920,2000,1,1,3,6,2,0.0,2,1,3,2,4,3,3,0.0,1,0.0,684.0,684.0,1,2,1,1,684,512,0,1196,0.0,0.0,1,0,3,1,1,7,1,0,2,2,2005.0,2,2.0,528.0,1,1,1,0,46,0,0,0,0,2,4,2,800,8,2009,5,1,110000.0
465,20,1,60.0,8430,1,2,1,4,1,1,2,1,1,1,1,2,5,5,1978,1978,1,1,4,4,1,136.0,2,1,2,1,1,1,4,616.0,1,0.0,424.0,1040.0,1,3,1,1,1040,0,0,1040,0.0,0.0,2,0,3,1,2,5,1,0,4,2,1965.0240824953391,2,0.0,0.0,1,1,1,0,0,0,0,0,0,4,2,2,0,8,2009,1,1,124000.0
517,80,1,82.93899266845852,10448,1,2,2,1,1,3,1,7,1,1,1,6,6,6,1972,1972,1,1,4,4,1,333.0,2,1,2,2,1,1,3,0.0,1,0.0,689.0,689.0,1,3,1,1,1378,741,0,2119,0.0,0.0,2,1,3,1,2,7,1,1,2,1,1972.0,1,2.0,583.0,1,1,1,0,104,0,0,0,0,4,4,2,0,8,2009,3,2,158000.0
577,50,1,52.0,6292,1,2,1,1,1,1,1,24,1,1,1,3,7,7,1928,1950,1,1,3,6,2,0.0,2,1,3,2,1,1,3,0.0,1,0.0,861.0,861.0,1,2,1,1,877,600,0,1477,0.0,1.0,2,0,3,1,2,6,1,1,3,2,1928.0,2,1.0,216.0,1,1,1,0,50,0,0,0,0,4,2,2,0,8,2009,1,1,145000.0
582,20,1,98.0,12704,1,2,1,1,1,1,1,11,1,1,1,2,8,5,2008,2009,2,1,1,1,1,306.0,3,1,1,3,1,1,3,0.0,1,0.0,2042.0,2042.0,1,1,1,1,2042,0,0,2042,0.0,0.0,2,1,3,1,3,8,1,1,3,1,2009.0,1,3.0,1390.0,1,1,1,0,90,0,0,0,0,2,2,2,0,8,2009,2,3,253293.0
716,20,1,78.0,10140,1,2,1,1,1,1,1,7,1,1,1,2,6,5,1974,1974,2,1,4,4,1,174.0,2,1,2,1,1,1,3,0.0,1,0.0,1064.0,1064.0,1,3,1,1,1350,0,0,1350,0.0,0.0,2,0,3,1,2,7,1,1,2,1,1974.0,1,2.0,478.0,1,1,1,0,0,0,0,0,0,4,2,2,0,8,2009,1,1,165000.0
848,20,1,36.0,15523,1,2,2,1,1,4,1,1,1,1,1,2,5,6,1972,1972,1,1,4,5,2,0.0,2,1,2,2,1,4,5,460.0,1,0.0,404.0,864.0,1,1,1,1,864,0,0,864,1.0,0.0,1,0,3,1,2,5,1,1,4,1,1972.0,2,1.0,338.0,1,1,1,0,0,0,0,0,0,2,2,2,0,8,2009,1,1,133500.0
854,80,1,83.49705763163193,12095,1,2,2,1,1,3,1,12,1,1,1,6,6,6,1964,1964,1,1,2,4,1,115.0,2,2,2,2,1,2,4,564.0,1,0.0,563.0,1127.0,1,3,1,1,1445,0,0,1445,0.0,0.0,1,1,3,1,2,7,1,1,4,1,1964.0,1,2.0,645.0,1,1,1,180,0,0,0,0,0,2,2,2,0,8,2009,1,1,158000.0
866,20,1,69.38934846869428,8750,1,2,2,1,1,1,1,12,1,1,1,2,5,6,1970,1970,1,1,2,2,1,76.0,2,1,2,2,1,1,5,828.0,1,0.0,174.0,1002.0,1,3,1,1,1002,0,0,1002,1.0,0.0,1,0,3,1,2,5,1,0,3,2,1973.0,2,2.0,902.0,1,1,1,0,0,0,0,0,0,4,2,2,0,8,2009,1,1,148500.0
871,20,1,60.0,6600,1,2,1,1,1,1,1,12,3,1,1,2,5,5,1962,1962,2,1,2,2,2,0.0,2,1,2,2,1,1,3,0.0,1,0.0,894.0,894.0,1,2,2,1,894,0,0,894,0.0,0.0,1,0,2,1,2,5,1,0,3,2,1962.0,2,1.0,308.0,1,1,1,0,0,0,0,0,0,4,2,2,0,8,2009,1,1,109500.0
875,50,2,52.0,5720,1,2,1,1,1,1,1,8,4,1,1,3,5,6,1941,1950,1,1,3,6,2,0.0,2,1,2,2,1,1,3,0.0,1,0.0,676.0,676.0,1,1,1,1,676,455,0,1131,0.0,0.0,1,1,3,1,2,5,1,0,3,2,1941.0,2,1.0,200.0,1,1,1,26,0,0,0,0,0,4,2,2,0,8,2009,1,2,66500.0
937,20,1,67.0,10083,1,2,1,1,1,1,1,13,1,1,1,2,7,5,2003,2003,1,1,1,1,1,86.28333408384724,1,1,1,1,1,1,1,833.0,1,0.0,343.0,1176.0,1,1,1,1,1200,0,0,1200,1.0,0.0,2,0,2,1,1,5,1,0,4,1,2003.0,1,2.0,555.0,1,1,1,0,41,0,0,0,0,4,2,2,0,8,2009,1,1,184900.0
985,90,1,75.0,10125,1,2,1,1,1,1,1,5,1,1,3,3,5,5,1977,1977,1,1,8,5,2,0.0,2,1,2,2,1,1,3,0.0,1,0.0,0.0,0.0,1,3,1,1,1302,432,0,1734,0.0,0.0,2,0,4,2,1,8,1,0,2,1,1977.0,2,2.0,539.0,1,1,1,0,0,0,0,0,0,4,2,2,0,8,2009,3,1,126000.0
1008,160,2,21.0,2217,1,3,1,1,1,1,1,15,1,1,4,1,4,4,1970,1970,1,1,7,7,2,0.0,2,1,2,2,1,1,5,273.0,6,273.0,0.0,546.0,1,3,1,1,546,546,0,1092,0.0,0.0,1,1,3,1,2,6,1,0,2,1,1970.0,1,1.0,286.0,1,1,1,238,0,0,0,0,0,4,4,2,0,8,2009,1,1,88000.0
1018,120,1,54.36930017774403,5814,1,2,2,1,1,4,1,19,1,1,4,2,8,5,1984,1984,1,1,4,4,2,0.0,1,1,2,1,1,4,1,1036.0,1,0.0,184.0,1220.0,1,2,1,1,1360,0,0,1360,1.0,0.0,1,0,1,1,1,4,1,1,5,1,1984.0,1,2.0,565.0,1,1,1,63,0,0,0,0,0,4,2,2,0,8,2009,3,2,187500.0
1043,120,1,34.0,5381,1,2,2,1,1,1,1,11,1,1,5,2,6,5,2005,2005,1,1,1,1,3,135.0,1,1,1,1,1,4,2,900.0,1,0.0,406.0,1306.0,1,1,1,1,1306,0,0,1306,1.0,0.0,2,0,1,1,1,5,1,1,3,1,2005.0,1,2.0,624.0,1,1,1,170,63,0,0,0,0,4,2,2,0,8,2009,1,1,196000.0
1187,190,1,107.0,10615,1,2,2,2,1,3,2,8,4,2,2,1,3,5,1900,1970,1,1,4,4,2,0.0,2,1,2,5,1,3,5,440.0,1,0.0,538.0,978.0,1,3,1,1,1014,685,0,1699,1.0,0.0,2,0,3,2,2,7,1,0,2,4,1920.0,2,2.0,420.0,2,2,1,0,74,0,0,0,0,4,2,2,0,8,2009,1,2,95000.0
1213,30,1,50.0,9340,1,2,1,1,1,1,1,16,1,1,1,2,4,6,1941,1950,2,1,2,2,2,0.0,2,1,2,2,1,1,4,344.0,1,0.0,328.0,672.0,1,3,1,1,672,0,0,672,1.0,0.0,1,0,2,1,2,4,1,0,3,1,1941.0,2,1.0,234.0,1,1,2,0,113,0,0,0,0,4,3,2,0,8,2009,1,1,113000.0
1272,20,1,80.3031762449532,9156,1,2,2,1,1,1,1,7,3,1,1,2,6,7,1968,1968,2,1,5,8,2,0.0,2,1,2,2,1,1,3,0.0,1,0.0,1489.0,1489.0,1,2,1,1,1489,0,0,1489,0.0,0.0,2,0,3,1,1,7,1,1,3,1,1968.0,1,2.0,462.0,1,1,1,0,0,0,0,0,0,4,2,2,0,8,2009,1,1,185750.0
1351,90,1,91.0,11643,1,2,1,1,1,1,1,12,4,1,3,1,5,5,1969,1969,1,1,2,2,1,368.0,2,1,2,2,1,1,7,500.0,1,0.0,748.0,1248.0,1,3,1,1,1338,1296,0,2634,1.0,1.0,2,2,6,2,2,12,1,0,3,2,1969.0,2,4.0,968.0,1,1,1,0,0,0,0,0,0,2,4,2,0,8,2009,1,1,200000.0
117,20,1,71.49672829571067,11616,1,2,1,1,1,1,1,10,1,1,1,2,5,5,1962,1962,1,1,3,6,1,116.0,2,1,2,2,1,1,7,170.0,2,670.0,252.0,1092.0,1,3,1,1,1092,0,0,1092,0.0,1.0,1,0,3,1,2,6,1,1,6,1,1962.0,2,1.0,288.0,1,1,1,0,20,144,0,0,0,4,2,2,0,9,2009,1,1,139000.0
193,20,1,68.0,9017,1,2,2,1,1,1,1,1,1,1,1,2,7,5,1999,1999,1,1,1,1,2,0.0,1,1,1,1,1,4,1,560.0,1,0.0,871.0,1431.0,1,1,1,1,1431,0,0,1431,1.0,0.0,2,0,3,1,1,6,1,0,3,1,1999.0,3,2.0,666.0,1,1,1,0,35,0,0,0,0,4,2,2,0,9,2009,1,1,192000.0
342,20,5,60.0,8400,1,2,1,1,1,1,1,13,2,1,1,2,4,4,1950,1950,1,1,3,10,2,0.0,4,3,2,2,4,1,3,0.0,1,0.0,721.0,721.0,1,2,1,1,841,0,0,841,0.0,0.0,1,0,2,1,2,4,1,0,4,4,1950.0,2,1.0,294.0,1,1,2,250,0,24,0,0,0,4,2,2,0,9,2009,1,1,82000.0
397,20,1,60.0,7200,1,2,1,3,1,1,1,1,1,1,1,2,5,5,1972,1972,2,1,2,2,2,0.0,2,1,2,2,1,4,4,777.0,1,0.0,117.0,894.0,1,3,1,1,894,0,0,894,0.0,0.0,1,0,2,1,2,6,1,0,2,2,1985.0,1,2.0,600.0,1,1,1,215,0,0,0,0,0,4,2,2,0,9,2009,1,1,123000.0
426,60,2,60.0,3378,1,2,1,4,1,1,1,8,1,1,1,1,7,8,1946,1992,1,1,4,4,2,0.0,2,2,2,2,1,1,3,0.0,1,0.0,651.0,651.0,1,2,1,1,707,682,0,1389,0.0,0.0,1,1,3,1,2,6,1,2,3,2,1947.0,2,1.0,240.0,1,1,3,0,0,126,0,0,0,4,2,2,0,9,2009,1,1,135000.0
479,20,1,79.0,10637,1,2,1,1,1,1,1,1,1,1,1,2,8,5,2007,2008,2,1,1,1,3,336.0,1,1,1,3,1,2,1,1288.0,1,0.0,417.0,1705.0,1,1,1,1,1718,0,0,1718,1.0,0.0,2,0,3,1,1,7,1,1,3,1,2007.0,1,3.0,826.0,1,1,1,208,44,0,0,0,0,4,2,2,0,9,2009,1,1,297000.0
508,20,4,75.0,7862,1,3,2,1,1,1,1,6,1,1,1,2,6,5,2009,2009,1,1,1,1,2,0.0,1,1,1,1,1,1,1,27.0,1,0.0,1191.0,1218.0,1,1,1,1,1218,0,0,1218,0.0,0.0,2,0,2,1,1,4,1,0,2,1,2009.0,3,2.0,676.0,1,1,1,0,102,0,0,0,0,4,3,2,0,9,2009,2,3,208300.0
516,20,1,94.0,12220,1,2,1,1,1,1,1,11,1,1,1,2,10,5,2009,2009,2,1,7,7,1,305.0,3,1,2,3,1,1,1,1436.0,1,0.0,570.0,2006.0,1,1,1,1,2020,0,0,2020,1.0,0.0,2,1,3,1,3,9,1,1,3,1,2009.0,3,3.0,900.0,1,1,1,156,54,0,0,0,0,2,2,2,0,9,2009,2,3,402861.0
786,20,1,84.4103252456039,9790,1,2,1,1,1,1,1,7,2,1,1,2,6,5,1967,1967,1,1,5,6,2,0.0,2,1,2,2,1,1,4,251.0,6,630.0,491.0,1372.0,1,3,1,1,1342,0,0,1342,0.0,0.0,2,0,3,1,2,7,1,1,3,1,1967.0,2,2.0,457.0,1,1,1,0,0,0,0,197,0,4,2,2,0,9,2009,1,1,161500.0
791,120,1,43.0,3182,1,3,1,1,1,1,1,22,1,1,4,2,7,5,2005,2006,1,1,1,1,1,11.0,1,1,1,1,1,1,1,16.0,1,0.0,1129.0,1145.0,1,1,1,1,1145,0,0,1145,0.0,0.0,2,0,2,1,1,5,1,1,3,1,2005.0,3,2.0,397.0,1,1,1,100,16,0,0,0,0,4,2,2,0,9,2009,1,1,160200.0
874,40,1,60.0,12144,1,2,1,1,1,1,1,12,1,1,1,2,5,7,1949,1950,1,1,4,4,2,0.0,1,1,2,2,1,1,4,375.0,1,0.0,457.0,832.0,1,2,1,1,1036,0,232,1268,0.0,0.0,1,0,3,1,2,6,1,1,3,1,1949.0,2,1.0,288.0,1,1,1,0,28,0,0,0,0,2,2,4,0,9,2009,1,1,133000.0
946,50,2,98.0,8820,1,2,1,1,1,3,1,8,1,1,1,3,5,6,1890,1996,2,1,1,1,2,0.0,2,1,3,2,1,1,7,1088.0,1,0.0,0.0,1088.0,1,3,1,1,1188,561,120,1869,0.0,0.0,1,0,2,1,2,7,1,0,2,2,1963.0,2,2.0,456.0,1,1,1,48,0,244,0,0,0,4,5,2,0,9,2009,1,1,124900.0
1037,20,1,89.0,12898,1,2,2,4,1,1,1,17,1,1,1,2,9,5,2007,2008,2,1,1,1,3,70.0,1,1,1,3,1,2,1,1022.0,1,0.0,598.0,1620.0,1,1,1,1,1620,0,0,1620,1.0,0.0,2,0,2,1,3,6,1,1,5,1,2008.0,3,3.0,912.0,1,1,1,228,0,0,0,0,0,2,2,2,0,9,2009,1,1,315500.0
1218,20,4,72.0,8640,1,2,1,1,1,1,1,6,1,1,1,2,8,5,2009,2009,1,1,7,7,3,72.0,1,1,1,1,1,3,1,936.0,1,0.0,364.0,1300.0,1,1,1,1,1314,0,0,1314,1.0,0.0,2,0,3,1,1,6,1,0,2,1,2009.0,1,2.0,552.0,1,1,1,135,112,0,0,0,0,4,3,2,0,9,2009,2,3,229456.0
